Date,Close,High,Low,Open,Volume,"('Close', 'KALV')","('High', 'KALV')","('Low', 'KALV')","('Open', 'KALV')","('Volume', 'KALV')"
2024-08-05,12.789999961853027,12.885000228881836,12.109999656677246,12.109999656677246,239300.0,,,,,
2024-08-06,12.949999809265137,13.15999984741211,12.80500030517578,12.9399995803833,207500.0,,,,,
2024-08-07,12.5,13.210000038146973,12.470000267028809,13.210000038146973,145100.0,,,,,
2024-08-08,13.050000190734863,13.140000343322754,12.539999961853027,12.649999618530272,88700.0,,,,,
2024-08-09,12.899999618530272,13.149999618530272,12.829999923706056,13.130000114440918,133900.0,,,,,
2024-08-12,12.970000267028809,13.270000457763672,12.770000457763672,12.899999618530272,126800.0,,,,,
2024-08-13,12.979999542236328,13.170000076293944,12.880000114440918,13.079999923706056,130000.0,,,,,
2024-08-14,12.489999771118164,13.130000114440918,12.479999542236328,13.0600004196167,159600.0,,,,,
2024-08-15,12.789999961853027,13.154999732971191,12.529999732971191,12.6899995803833,179100.0,,,,,
2024-08-16,12.0,12.770000457763672,11.84000015258789,12.770000457763672,539800.0,,,,,
2024-08-19,12.239999771118164,12.350000381469728,11.4399995803833,12.0,526700.0,,,,,
2024-08-20,12.515000343322754,12.710000038146973,12.119999885559082,12.119999885559082,156000.0,,,,,
2024-08-21,12.579999923706056,12.75,12.220000267028809,12.579999923706056,169500.0,,,,,
2024-08-22,12.420000076293944,12.604999542236328,12.140000343322754,12.479999542236328,154300.0,,,,,
2024-08-23,12.630000114440918,12.69499969482422,12.329999923706056,12.399999618530272,168900.0,,,,,
2024-08-26,13.0600004196167,13.09000015258789,12.5649995803833,12.699999809265137,150000.0,,,,,
2024-08-27,12.68000030517578,13.039999961853027,12.420000076293944,13.039999961853027,353000.0,,,,,
2024-08-28,12.890000343322754,13.050000190734863,12.529999732971191,12.619999885559082,214300.0,,,,,
2024-08-29,13.0,13.329999923706056,12.859999656677246,13.020000457763672,189300.0,,,,,
2024-08-30,13.390000343322754,13.470000267028809,12.68000030517578,13.09000015258789,725200.0,,,,,
2024-09-03,12.369999885559082,13.52299976348877,12.140000343322754,13.369999885559082,252500.0,,,,,
2024-09-04,12.920000076293944,13.029999732971191,12.255000114440918,12.270000457763672,197200.0,,,,,
2024-09-05,12.869999885559082,13.100000381469728,12.600000381469728,13.100000381469728,223300.0,,,,,
2024-09-06,12.34000015258789,13.140000343322754,12.229999542236328,13.140000343322754,234700.0,,,,,
2024-09-09,11.869999885559082,12.8100004196167,11.720000267028809,12.1899995803833,350900.0,,,,,
2024-09-10,11.210000038146973,12.0,11.1899995803833,11.850000381469728,556000.0,,,,,
2024-09-11,10.720000267028809,11.420000076293944,10.649999618530272,11.079999923706056,319200.0,,,,,
2024-09-12,10.460000038146973,10.890000343322754,10.4399995803833,10.729999542236328,554900.0,,,,,
2024-09-13,11.140000343322754,11.260000228881836,10.399999618530272,10.59000015258789,427800.0,,,,,
2024-09-16,10.770000457763672,11.25,10.517999649047852,11.199999809265137,395300.0,,,,,
2024-09-17,10.56999969482422,11.125,10.460000038146973,10.829999923706056,763300.0,,,,,
2024-09-18,10.6899995803833,10.989999771118164,10.550000190734863,10.5600004196167,249400.0,,,,,
2024-09-19,11.0,11.229999542236328,10.760000228881836,10.9399995803833,272000.0,,,,,
2024-09-20,10.489999771118164,10.989999771118164,10.390000343322754,10.979999542236328,2075000.0,,,,,
2024-09-23,9.779999732971191,10.56999969482422,9.779999732971191,10.56999969482422,264200.0,,,,,
2024-09-24,9.649999618530272,9.954999923706056,9.614999771118164,9.779999732971191,247400.0,,,,,
2024-09-25,9.460000038146973,9.829999923706056,9.451000213623049,9.720000267028809,201900.0,,,,,
2024-09-26,10.0,10.029999732971191,9.479999542236328,9.649999618530272,394900.0,,,,,
2024-09-27,12.34000015258789,12.359999656677246,10.260000228881836,10.5,1828600.0,,,,,
2024-09-30,11.579999923706056,12.553000450134276,11.4399995803833,12.239999771118164,692700.0,,,,,
2024-10-01,11.390000343322754,11.5600004196167,10.93000030517578,11.43000030517578,1095200.0,,,,,
2024-10-02,11.84000015258789,11.859999656677246,11.270000457763672,11.300000190734863,564200.0,,,,,
2024-10-03,11.539999961853027,11.979999542236328,11.53499984741211,11.75,183000.0,,,,,
2024-10-04,11.359999656677246,11.81999969482422,11.140000343322754,11.609999656677246,448300.0,,,,,
2024-10-07,11.279999732971191,11.369999885559082,11.109999656677246,11.270000457763672,210800.0,,,,,
2024-10-08,11.210000038146973,11.579999923706056,11.109999656677246,11.369999885559082,265700.0,,,,,
2024-10-09,11.239999771118164,11.40999984741211,11.020000457763672,11.199999809265137,310900.0,,,,,
2024-10-10,10.989999771118164,11.19499969482422,10.84000015258789,11.149999618530272,257800.0,,,,,
2024-10-11,11.630000114440918,11.664999961853027,10.949999809265137,10.949999809265137,194000.0,,,,,
2024-10-14,11.720000267028809,11.75,11.449999809265137,11.579999923706056,129900.0,,,,,
2024-10-15,11.979999542236328,12.029999732971191,11.46500015258789,11.720000267028809,176500.0,,,,,
2024-10-16,12.329999923706056,12.5,11.93299961090088,12.100000381469728,251800.0,,,,,
2024-10-17,12.09000015258789,12.3100004196167,11.979999542236328,12.3100004196167,127900.0,,,,,
2024-10-18,12.5,12.520000457763672,12.095000267028809,12.15999984741211,119400.0,,,,,
2024-10-21,12.31999969482422,12.5,12.170000076293944,12.479999542236328,107900.0,,,,,
2024-10-22,12.350000381469728,12.399999618530272,12.050000190734863,12.25,98400.0,,,,,
2024-10-23,12.010000228881836,12.414999961853027,11.829999923706056,12.34000015258789,199200.0,,,,,
2024-10-24,12.06999969482422,12.140000343322754,11.770000457763672,12.010000228881836,300100.0,,,,,
2024-10-25,11.68000030517578,12.229999542236328,11.68000030517578,12.15999984741211,119100.0,,,,,
2024-10-28,12.09000015258789,12.34000015258789,11.770000457763672,11.770000457763672,107800.0,,,,,
2024-10-29,11.789999961853027,12.149999618530272,11.630000114440918,12.050000190734863,92000.0,,,,,
2024-10-30,11.199999809265137,11.8100004196167,11.170000076293944,11.65999984741211,88600.0,,,,,
2024-10-31,10.270000457763672,11.420000076293944,10.010000228881836,11.15999984741211,493200.0,,,,,
2024-11-01,10.609999656677246,10.720000267028809,10.21500015258789,10.289999961853027,281300.0,,,,,
2024-11-04,11.630000114440918,12.850000381469728,10.914999961853027,11.300000190734863,755400.0,,,,,
2024-11-05,11.25,11.68000030517578,10.779999732971191,11.449999809265137,622700.0,,,,,
2024-11-06,11.40999984741211,12.119999885559082,11.210000038146973,12.0,426200.0,,,,,
2024-11-07,11.18000030517578,11.574999809265137,11.015000343322754,11.350000381469728,227100.0,,,,,
2024-11-08,11.40999984741211,11.40999984741211,10.9399995803833,11.18000030517578,338600.0,,,,,
2024-11-11,11.09000015258789,11.619999885559082,10.880000114440918,11.380000114440918,468300.0,,,,,
2024-11-12,10.670000076293944,11.21500015258789,10.579999923706056,11.109999656677246,394200.0,,,,,
2024-11-13,10.449999809265137,10.970000267028809,10.4350004196167,10.75,314200.0,,,,,
2024-11-14,9.800000190734863,10.489999771118164,9.75,10.470000267028809,521800.0,,,,,
2024-11-15,9.489999771118164,9.960000038146973,9.34000015258789,9.960000038146973,816200.0,,,,,
2024-11-18,9.300000190734863,9.56999969482422,8.75,9.489999771118164,905600.0,,,,,
2024-11-19,9.050000190734863,9.399999618530272,8.9399995803833,9.220000267028809,479600.0,,,,,
2024-11-20,8.960000038146973,9.399999618530272,8.895000457763672,9.0,419300.0,,,,,
2024-11-21,9.324999809265137,9.329999923706056,8.75,9.020000457763672,493300.0,,,,,
2024-11-22,10.149999618530272,10.220000267028809,9.300000190734863,9.390000343322754,405000.0,,,,,
2024-11-25,10.06999969482422,10.479999542236328,9.970000267028809,10.380000114440918,973200.0,,,,,
2024-11-26,9.979999542236328,10.06999969482422,9.68000030517578,9.869999885559082,235600.0,,,,,
2024-11-27,10.09000015258789,10.265000343322754,9.949999809265137,10.079999923706056,162900.0,,,,,
2024-11-29,10.0600004196167,10.210000038146973,9.829999923706056,10.010000228881836,302300.0,,,,,
2024-12-02,10.270000457763672,10.479999542236328,9.885000228881836,10.0,298300.0,,,,,
2024-12-03,9.729999542236328,10.199999809265137,9.710000038146973,10.199999809265137,216700.0,,,,,
2024-12-04,9.460000038146973,10.199999809265137,9.350000381469728,9.670000076293944,345600.0,,,,,
2024-12-05,9.05500030517578,9.84000015258789,9.0,9.6899995803833,335100.0,,,,,
2024-12-06,9.8100004196167,9.859999656677246,8.979999542236328,9.0,362000.0,,,,,
2024-12-09,9.34000015258789,9.869999885559082,9.31999969482422,9.75,317900.0,,,,,
2024-12-10,9.4399995803833,9.59000015258789,9.130000114440918,9.359999656677246,247600.0,,,,,
2024-12-11,9.09000015258789,9.56999969482422,9.06999969482422,9.56999969482422,219000.0,,,,,
2024-12-12,8.744999885559082,9.149999618530272,8.5,9.09000015258789,379500.0,,,,,
2024-12-13,8.6899995803833,8.90999984741211,8.479999542236328,8.609999656677246,412800.0,,,,,
2024-12-16,8.949999809265137,9.220000267028809,8.614999771118164,8.859999656677246,645000.0,,,,,
2024-12-17,8.649999618530273,9.06999969482422,8.520000457763672,8.9399995803833,377800.0,,,,,
2024-12-18,8.460000038146973,9.300000190734863,8.25,9.300000190734863,771000.0,,,,,
2024-12-19,8.09000015258789,8.699999809265137,8.069999694824219,8.449999809265137,408800.0,,,,,
2024-12-20,8.359999656677246,8.550000190734863,7.96999979019165,7.980000019073486,1014200.0,,,,,
2024-12-23,8.829999923706055,8.859999656677246,8.149999618530273,8.460000038146973,848900.0,,,,,
2024-12-24,8.760000228881836,8.819999694824219,8.475000381469727,8.819999694824219,125300.0,,,,,
2024-12-26,8.829999923706055,8.829999923706055,8.489999771118164,8.65999984741211,159400.0,,,,,
2024-12-27,8.529999732971191,8.800000190734863,8.460000038146973,8.770000457763672,232000.0,,,,,
2024-12-30,8.390000343322754,8.520000457763672,8.256999969482422,8.5,232900.0,,,,,
2024-12-31,8.470000267028809,8.59000015258789,8.239999771118164,8.4399995803833,177300.0,,,,,
2025-01-02,8.859999656677246,9.03499984741211,8.479999542236328,8.600000381469727,273500.0,,,,,
2025-01-03,9.029999732971191,9.154999732971191,8.899999618530273,8.949999809265137,152400.0,,,,,
2025-01-06,8.680000305175781,9.100000381469728,8.619999885559082,9.050000190734863,182200.0,,,,,
2025-01-07,8.760000228881836,9.079999923706056,8.649999618530273,8.949999809265137,194800.0,,,,,
2025-01-08,8.239999771118164,8.739999771118164,8.210000038146973,8.649999618530273,189900.0,,,,,
2025-01-10,7.849999904632568,8.210000038146973,7.744999885559082,8.09000015258789,418400.0,,,,,
2025-01-13,7.519999980926514,7.75,7.300000190734863,7.75,397000.0,,,,,
2025-01-14,7.400000095367432,7.610000133514404,7.340000152587891,7.610000133514404,315100.0,,,,,
2025-01-15,7.860000133514404,7.900000095367432,7.485000133514404,7.690000057220459,291400.0,,,,,
2025-01-16,8.25,8.329999923706055,7.826000213623047,7.869999885559082,343100.0,,,,,
2025-01-17,8.300000190734863,8.420000076293945,8.1899995803833,8.350000381469727,273600.0,,,,,
2025-01-21,8.75,8.760000228881836,8.25,8.359999656677246,316800.0,,,,,
2025-01-22,8.5600004196167,8.883999824523926,8.510000228881836,8.739999771118164,291500.0,,,,,
2025-01-23,8.75,8.770000457763672,8.399999618530273,8.449999809265137,202100.0,,,,,
2025-01-24,8.609999656677246,8.739999771118164,8.489999771118164,8.729999542236328,214300.0,,,,,
2025-01-27,8.770000457763672,9.130999565124512,8.489999771118164,8.5600004196167,300100.0,,,,,
2025-01-28,8.869999885559082,8.925000190734863,8.5,8.760000228881836,429800.0,,,,,
2025-01-29,8.770000457763672,8.930000305175781,8.520000457763672,8.84000015258789,213000.0,,,,,
2025-01-30,8.770000457763672,9.09000015258789,8.710000038146973,8.869999885559082,382000.0,,,,,
2025-01-31,8.90999984741211,9.119999885559082,8.670000076293945,9.119999885559082,347500.0,,,,,
2025-02-03,9.220000267028809,9.43000030517578,8.739999771118164,8.770000457763672,362700.0,,,,,
2025-02-04,9.75,9.9399995803833,9.385000228881836,9.65999984741211,457500.0,,,,,
2025-02-05,9.899999618530272,10.026000022888184,9.649999618530272,9.699999809265137,355200.0,,,,,
2025-02-06,9.619999885559082,10.015000343322754,9.579999923706056,9.989999771118164,179700.0,,,,,
2025-02-07,9.199999809265137,9.68000030517578,9.145000457763672,9.579999923706056,303800.0,,,,,
2025-02-10,9.1899995803833,9.28499984741211,8.84000015258789,9.220000267028809,310100.0,,,,,
2025-02-11,9.270000457763672,9.300000190734863,8.960000038146973,9.09000015258789,239800.0,,,,,
2025-02-12,9.329999923706056,9.470000267028809,9.010000228881836,9.40999984741211,528500.0,,,,,
2025-02-13,9.529999732971191,9.550000190734863,8.991999626159668,9.350000381469728,276000.0,,,,,
2025-02-14,9.760000228881836,9.93000030517578,9.390000343322754,9.5600004196167,202200.0,,,,,
2025-02-18,9.779999732971191,10.109999656677246,9.630000114440918,9.9399995803833,283300.0,,,,,
2025-02-19,10.710000038146973,11.0,9.640000343322754,9.739999771118164,517100.0,,,,,
2025-02-20,10.640000343322754,10.829999923706056,10.5,10.710000038146973,335600.0,,,,,
2025-02-21,10.029999732971191,10.850000381469728,9.975000381469728,10.850000381469728,447800.0,,,,,
2025-02-24,10.350000381469728,10.539999961853027,9.944000244140623,10.020000457763672,671500.0,,,,,
2025-02-25,10.774999618530272,10.850000381469728,10.140000343322754,10.390000343322754,1053600.0,,,,,
2025-02-26,10.859999656677246,11.385000228881836,10.43000030517578,10.800000190734863,780500.0,,,,,
2025-02-27,10.6899995803833,11.020000457763672,10.56999969482422,10.729999542236328,502400.0,,,,,
2025-02-28,11.395000457763672,11.399999618530272,10.475000381469728,10.579999923706056,809500.0,,,,,
2025-03-03,10.869999885559082,11.75,10.710000038146973,11.505000114440918,1061200.0,,,,,
2025-03-04,11.270000457763672,11.520000457763672,10.53499984741211,10.75,823100.0,,,,,
2025-03-05,11.609999656677246,11.630000114440918,11.0,11.390000343322754,865400.0,,,,,
2025-03-06,11.979999542236328,12.050000190734863,11.420000076293944,11.4399995803833,573000.0,,,,,
2025-03-07,11.920000076293944,12.19499969482422,11.739999771118164,11.970000267028809,595500.0,,,,,
2025-03-10,11.989999771118164,12.25,11.529999732971191,11.8100004196167,597300.0,,,,,
2025-03-11,12.43000030517578,12.670000076293944,11.760000228881836,11.989999771118164,734100.0,,,,,
2025-03-12,12.449999809265137,12.899999618530272,12.289999961853027,12.43000030517578,666100.0,,,,,
2025-03-13,12.25,12.56999969482422,11.960000038146973,12.350000381469728,403100.0,,,,,
2025-03-14,12.600000381469728,12.630000114440918,11.960000038146973,12.25,437400.0,,,,,
2025-03-17,12.489999771118164,12.739999771118164,12.279999732971191,12.65999984741211,475500.0,,,,,
2025-03-18,12.369999885559082,12.479999542236328,11.81999969482422,12.3100004196167,344600.0,,,,,
2025-03-19,12.100000381469728,12.479999542236328,11.914999961853027,12.3100004196167,506700.0,,,,,
2025-03-20,12.0,12.260000228881836,11.649999618530272,12.010000228881836,525100.0,,,,,
2025-03-21,11.890000343322754,12.220000267028809,11.829999923706056,11.9399995803833,1224600.0,,,,,
2025-03-24,12.25,12.420000076293944,11.899999618530272,12.0,497900.0,,,,,
2025-03-25,12.5,12.579999923706056,11.829999923706056,12.4399995803833,838200.0,,,,,
2025-03-26,12.06999969482422,12.43000030517578,11.960000038146973,12.31999969482422,501900.0,,,,,
2025-03-27,12.34000015258789,12.390000343322754,12.0,12.100000381469728,466200.0,,,,,
2025-03-28,11.93000030517578,12.5,11.81999969482422,12.479999542236328,275800.0,,,,,
2025-03-31,11.539999961853027,11.760000228881836,11.050000190734863,11.760000228881836,440800.0,,,,,
2025-04-01,11.154999732971191,11.779999732971191,11.020000457763672,11.510000228881836,832000.0,,,,,
2025-04-02,11.09000015258789,11.489999771118164,10.84000015258789,11.279999732971191,918600.0,,,,,
2025-04-03,11.31999969482422,11.359999656677246,10.550000190734863,11.029999732971191,910000.0,,,,,
2025-04-04,10.710000038146973,11.279999732971191,9.9399995803833,11.0,1341800.0,,,,,
2025-04-07,11.5,11.734999656677246,10.050000190734863,10.25,855800.0,,,,,
2025-04-08,10.31999969482422,11.829999923706056,10.130000114440918,11.5600004196167,1115500.0,,,,,
2025-04-09,10.81999969482422,10.845000267028809,9.234999656677246,10.029999732971191,1263400.0,,,,,
2025-04-10,10.539999961853027,10.75,10.029999732971191,10.5,494800.0,,,,,
2025-04-11,11.489999771118164,11.68000030517578,10.40999984741211,10.770000457763672,683300.0,,,,,
2025-04-14,11.949999809265137,12.0600004196167,11.420000076293944,11.720000267028809,466000.0,,,,,
2025-04-15,12.020000457763672,12.35099983215332,11.760000228881836,11.949999809265137,467000.0,,,,,
2025-04-16,11.744999885559082,11.90999984741211,11.420000076293944,11.90999984741211,492200.0,,,,,
2025-04-17,12.0,12.170000076293944,11.729999542236328,11.729999542236328,495500.0,,,,,
2025-04-21,12.010000228881836,12.81999969482422,11.770999908447266,11.899999618530272,478600.0,,,,,
2025-04-22,12.300000190734863,12.520000457763672,12.107000350952148,12.130000114440918,358300.0,,,,,
2025-04-23,12.449999809265137,12.6899995803833,12.100000381469728,12.579999923706056,442900.0,,,,,
2025-04-24,12.880000114440918,13.119999885559082,12.380000114440918,12.4399995803833,645000.0,,,,,
2025-04-25,12.989999771118164,13.1899995803833,12.539999961853027,12.899999618530272,347900.0,,,,,
2025-04-28,13.0,13.199999809265137,12.824999809265137,13.09000015258789,283600.0,,,,,
2025-04-29,13.079999923706056,13.399999618530272,12.779999732971191,13.079999923706056,413700.0,,,,,
2025-04-30,13.770000457763672,14.0,12.899999618530272,13.0600004196167,878500.0,,,,,
2025-05-01,13.600000381469728,13.906999588012695,13.282999992370604,13.890000343322754,611100.0,,,,,
2025-05-02,13.550000190734863,13.90999984741211,13.44499969482422,13.65999984741211,520700.0,,,,,
2025-05-05,13.100000381469728,13.710000038146973,13.06999969482422,13.670000076293944,646000.0,,,,,
2025-05-06,12.489999771118164,13.039999961853027,12.34000015258789,12.90999984741211,651700.0,,,,,
2025-05-07,12.25,12.81999969482422,12.1899995803833,12.81999969482422,491300.0,,,,,
2025-05-08,12.1899995803833,12.460000038146973,11.3100004196167,12.43000030517578,539900.0,,,,,
2025-05-09,11.899999618530272,12.710000038146973,11.880999565124512,12.199999809265137,377200.0,,,,,
2025-05-12,12.18000030517578,12.520000457763672,11.989999771118164,12.0,542900.0,,,,,
2025-05-13,11.640000343322754,12.220000267028809,11.56999969482422,12.0600004196167,466800.0,,,,,
2025-05-14,11.34000015258789,11.800000190734863,11.210000038146973,11.670000076293944,339200.0,,,,,
2025-05-15,11.65999984741211,11.760000228881836,11.28499984741211,11.40999984741211,357900.0,,,,,
2025-05-16,11.93000030517578,12.100000381469728,11.609999656677246,11.68000030517578,413600.0,,,,,
2025-05-19,12.06999969482422,12.25,11.600000381469728,11.850000381469728,608300.0,,,,,
2025-05-20,12.239999771118164,12.25,11.895000457763672,12.079999923706056,349100.0,,,,,
2025-05-21,11.869999885559082,12.262999534606934,11.789999961853027,12.06999969482422,526600.0,,,,,
2025-05-22,11.420000076293944,12.0600004196167,11.300000190734863,11.729999542236328,549300.0,,,,,
2025-05-23,11.470000267028809,11.789999961853027,11.199999809265137,11.3100004196167,369500.0,,,,,
2025-05-27,11.220000267028809,11.6850004196167,11.18000030517578,11.600000381469728,672900.0,,,,,
2025-05-28,11.399999618530272,11.550000190734863,11.109999656677246,11.220000267028809,353600.0,,,,,
2025-05-29,11.890000343322754,11.93000030517578,11.3100004196167,11.550000190734863,446000.0,,,,,
2025-05-30,11.800000190734863,11.869999885559082,11.4399995803833,11.81999969482422,703000.0,,,,,
2025-06-02,12.920000076293944,13.369999885559082,12.010000228881836,12.010000228881836,965600.0,,,,,
2025-06-03,13.350000381469728,13.91100025177002,12.619999885559082,12.93000030517578,914500.0,,,,,
2025-06-04,13.539999961853027,13.56999969482422,13.239999771118164,13.399999618530272,543100.0,,,,,
2025-06-05,13.800000190734863,13.8100004196167,13.40999984741211,13.539999961853027,418500.0,,,,,
2025-06-06,14.364999771118164,14.399999618530272,13.920000076293944,14.0,544200.0,,,,,
2025-06-09,14.760000228881836,14.850000381469728,14.31999969482422,14.5,698700.0,,,,,
2025-06-10,14.210000038146973,14.869999885559082,14.18000030517578,14.84000015258789,644100.0,,,,,
2025-06-11,13.460000038146973,14.510000228881836,13.449000358581545,14.510000228881836,752300.0,,,,,
2025-06-12,13.09000015258789,13.640000343322754,13.050000190734863,13.420000076293944,545200.0,,,,,
2025-06-13,12.960000038146973,13.364999771118164,12.84000015258789,13.0,772100.0,,,,,
2025-06-16,13.039999961853027,13.25,12.15999984741211,12.420000076293944,1796500.0,,,,,
2025-06-17,12.145000457763672,13.380000114440918,12.119999885559082,13.210000038146973,1822800.0,,,,,
2025-06-18,12.3100004196167,12.699999809265137,12.0600004196167,12.18000030517578,1754800.0,,,,,
2025-06-20,12.149999618530272,12.5600004196167,12.05500030517578,12.399999618530272,1360900.0,,,,,
2025-06-23,11.93000030517578,12.31999969482422,11.760000228881836,12.270000457763672,622900.0,,,,,
2025-06-24,11.699999809265137,12.628999710083008,9.829999923706056,12.0600004196167,4395100.0,,,,,
2025-06-25,11.68000030517578,12.06999969482422,11.545000076293944,11.710000038146973,1302100.0,,,,,
2025-06-26,11.5,11.800000190734863,11.100000381469728,11.779999732971191,907900.0,,,,,
2025-06-27,11.40999984741211,12.164999961853027,11.25,11.350000381469728,1079400.0,,,,,
2025-06-30,11.30500030517578,11.720000267028809,11.100000381469728,11.4399995803833,777000.0,,,,,
2025-07-01,11.59000015258789,11.899999618530272,11.149999618530272,11.25,862200.0,,,,,
2025-07-02,11.779999732971191,12.0,11.329999923706056,11.460000038146973,755000.0,,,,,
2025-07-03,11.979999542236328,12.029999732971191,11.640000343322754,11.880000114440918,338500.0,,,,,
2025-07-07,15.0600004196167,15.90999984741211,13.34000015258789,14.020000457763672,11302700.0,,,,,
2025-07-08,14.949999809265137,16.139999389648438,14.8100004196167,15.43000030517578,3437800.0,,,,,
2025-07-09,15.989999771118164,16.110000610351562,14.946999549865724,15.220000267028809,3008700.0,,,,,
2025-07-10,15.510000228881836,16.31999969482422,15.079999923706056,16.0,2008600.0,,,,,
2025-07-11,14.520000457763672,14.994999885559082,13.850000381469728,14.880000114440918,2085800.0,,,,,
2025-07-14,15.220000267028809,15.239999771118164,13.850000381469728,14.289999961853027,1390100.0,,,,,
2025-07-15,15.170000076293944,15.239999771118164,14.664999961853027,15.239999771118164,1421300.0,,,,,
2025-07-16,15.789999961853027,15.850000381469728,15.09000015258789,15.31999969482422,1199400.0,,,,,
2025-07-17,16.010000228881836,16.200000762939453,15.59000015258789,15.75,1885700.0,,,,,
2025-07-18,15.390000343322754,16.229999542236328,15.300000190734863,15.899999618530272,1279100.0,,,,,
2025-07-21,15.5600004196167,15.739999771118164,15.199999809265137,15.420000076293944,710600.0,,,,,
2025-07-22,15.8100004196167,15.90999984741211,15.210000038146973,15.5600004196167,739700.0,,,,,
2025-07-23,15.5600004196167,16.09000015258789,15.529999732971191,15.979999542236328,1157100.0,,,,,
2025-07-24,15.600000381469728,15.760000228881836,15.359999656677246,15.5600004196167,745700.0,,,,,
2025-07-25,14.579999923706056,15.630000114440918,14.479999542236328,15.630000114440918,1015700.0,,,,,
2025-07-28,13.56999969482422,14.779999732971191,13.550000190734863,14.600000381469728,1893900.0,,,,,
