Date,Close,High,Low,Open,Volume,"('Close', 'CLYM')","('High', 'CLYM')","('Low', 'CLYM')","('Open', 'CLYM')","('Volume', 'CLYM')"
2024-09-19,8.279999732971191,8.600000381469727,7.949999809265137,8.210000038146973,585600.0,,,,,
2024-09-20,8.430000305175781,8.569999694824219,7.940000057220459,8.180000305175781,4639600.0,,,,,
2024-09-23,7.630000114440918,8.579999923706055,7.570000171661377,8.539999961853027,429900.0,,,,,
2024-09-24,6.559999942779541,7.639999866485596,6.489999771118164,7.639999866485596,2330400.0,,,,,
2024-09-25,5.5,8.149999618530273,5.329999923706055,8.010000228881836,5350200.0,,,,,
2024-09-26,5.0,5.625,4.840000152587891,5.550000190734863,1331400.0,,,,,
2024-09-27,4.980000019073486,5.099999904632568,4.751999855041504,5.0,585800.0,,,,,
2024-09-30,5.090000152587891,5.230000019073486,4.920000076293945,4.989999771118164,735500.0,,,,,
2024-10-01,5.159999847412109,5.195000171661377,4.815000057220459,5.03000020980835,756500.0,,,,,
2024-10-02,5.110000133514404,5.260000228881836,5.0,5.119999885559082,803900.0,,,,,
2024-10-03,5.099999904632568,5.860000133514404,4.820000171661377,5.03000020980835,455000.0,,,,,
2024-10-04,5.159999847412109,5.230000019073486,4.940000057220459,5.070000171661377,486200.0,,,,,
2024-10-07,5.260000228881836,5.289999961853027,5.03000020980835,5.190000057220459,341900.0,,,,,
2024-10-08,5.230000019073486,5.360000133514404,5.139999866485596,5.199999809265137,320700.0,,,,,
2024-10-09,5.159999847412109,5.21999979019165,5.059999942779541,5.190000057220459,207200.0,,,,,
2024-10-10,5.139999866485596,5.159999847412109,4.929999828338623,5.110000133514404,668300.0,,,,,
2024-10-11,5.420000076293945,5.429999828338623,5.050000190734863,5.139999866485596,334600.0,,,,,
2024-10-14,5.440000057220459,5.460000038146973,5.215000152587891,5.429999828338623,302300.0,,,,,
2024-10-15,5.099999904632568,5.46999979019165,4.860000133514404,5.400000095367432,471800.0,,,,,
2024-10-16,5.010000228881836,5.269999980926514,4.900000095367432,5.110000133514404,273200.0,,,,,
2024-10-17,4.860000133514404,4.96999979019165,4.730000019073486,4.96999979019165,339800.0,,,,,
2024-10-18,5.019999980926514,5.099999904632568,4.860000133514404,4.869999885559082,197900.0,,,,,
2024-10-21,4.800000190734863,5.0,4.715000152587891,5.0,162300.0,,,,,
2024-10-22,4.710000038146973,4.860000133514404,4.599999904632568,4.809999942779541,326700.0,,,,,
2024-10-23,4.75,4.840000152587891,4.559999942779541,4.659999847412109,645200.0,,,,,
2024-10-24,4.650000095367432,4.820000171661377,4.650000095367432,4.78000020980835,156800.0,,,,,
2024-10-25,4.260000228881836,4.679999828338623,4.239999771118164,4.679999828338623,258700.0,,,,,
2024-10-28,4.110000133514404,4.449999809265137,4.110000133514404,4.329999923706055,211500.0,,,,,
2024-10-29,4.039999961853027,4.25,3.9700000286102295,4.110000133514404,423600.0,,,,,
2024-10-30,3.920000076293945,4.119999885559082,3.900000095367432,4.039999961853027,179600.0,,,,,
2024-10-31,3.825000047683716,4.019999980926514,3.825000047683716,4.019999980926514,181500.0,,,,,
2024-11-01,3.819999933242798,3.9800000190734863,3.775000095367432,3.880000114440918,241200.0,,,,,
2024-11-04,3.509999990463257,3.990000009536743,3.490000009536743,3.849999904632568,711200.0,,,,,
2024-11-05,3.619999885559082,3.829999923706055,3.4100000858306885,3.490000009536743,411500.0,,,,,
2024-11-06,3.650000095367432,3.849999904632568,3.4800000190734863,3.7200000286102295,478200.0,,,,,
2024-11-07,3.5199999809265137,3.785000085830689,3.490000009536743,3.630000114440918,368600.0,,,,,
2024-11-08,3.7899999618530273,3.799999952316284,3.5199999809265137,3.619999885559082,387900.0,,,,,
2024-11-11,4.059999942779541,4.340000152587891,3.819999933242798,3.819999933242798,307700.0,,,,,
2024-11-12,3.799999952316284,4.110000133514404,3.7200000286102295,3.930000066757202,234700.0,,,,,
2024-11-13,3.5299999713897705,4.039999961853027,3.5199999809265137,4.039999961853027,211000.0,,,,,
2024-11-14,3.194999933242798,3.5,3.1600000858306885,3.4600000381469727,441800.0,,,,,
2024-11-15,3.009999990463257,3.3550000190734863,3.0,3.2300000190734863,429100.0,,,,,
2024-11-18,3.059999942779541,3.220000028610229,3.0,3.0199999809265137,277900.0,,,,,
2024-11-19,3.25,3.3350000381469727,3.0299999713897705,3.0299999713897705,303800.0,,,,,
2024-11-20,3.0799999237060547,3.3350000381469727,3.039999961853028,3.289999961853028,131000.0,,,,,
2024-11-21,3.0,3.119999885559082,2.900000095367432,3.0899999141693115,164600.0,,,,,
2024-11-22,3.049999952316284,3.299999952316284,3.015000104904175,3.0299999713897705,745300.0,,,,,
2024-11-25,3.0799999237060547,3.25,3.0439999103546143,3.059999942779541,213600.0,,,,,
2024-11-26,3.039999961853028,3.180000066757202,2.9800000190734863,3.109999895095825,112700.0,,,,,
2024-11-27,3.220000028610229,3.2300000190734863,3.0199999809265137,3.0799999237060547,135400.0,,,,,
2024-11-29,3.2300000190734863,3.289999961853028,3.190000057220459,3.240000009536743,62900.0,,,,,
2024-12-02,3.259999990463257,3.299999952316284,3.2100000381469727,3.2699999809265137,124800.0,,,,,
2024-12-03,3.150000095367432,3.2699999809265137,3.0999999046325684,3.2699999809265137,141100.0,,,,,
2024-12-04,3.0899999141693115,3.190000057220459,3.069999933242798,3.150000095367432,105400.0,,,,,
2024-12-05,2.9100000858306885,3.0899999141693115,2.890000104904175,3.0899999141693115,151800.0,,,,,
2024-12-06,3.0199999809265137,3.0299999713897705,2.9200000762939453,2.9200000762939453,116900.0,,,,,
2024-12-09,3.180000066757202,3.2100000381469727,3.0299999713897705,3.049999952316284,194300.0,,,,,
2024-12-10,3.0799999237060547,3.190000057220459,3.0299999713897705,3.190000057220459,149800.0,,,,,
2024-12-11,3.0999999046325684,3.1530001163482666,3.0450000762939453,3.109999895095825,132100.0,,,,,
2024-12-12,2.819999933242798,3.0999999046325684,2.7799999713897705,3.0799999237060547,160600.0,,,,,
2024-12-13,2.5999999046325684,2.900000095367432,2.569999933242798,2.900000095367432,137300.0,,,,,
2024-12-16,2.4200000762939453,2.638000011444092,2.400000095367432,2.630000114440918,196100.0,,,,,
2024-12-17,2.3399999141693115,2.4800000190734863,2.299999952316284,2.369999885559082,188200.0,,,,,
2024-12-18,2.025000095367432,2.3399999141693115,2.015000104904175,2.319999933242798,380800.0,,,,,
2024-12-19,1.950000047683716,2.119999885559082,1.8899999856948853,2.0199999809265137,365100.0,,,,,
2024-12-20,1.950000047683716,2.065000057220459,1.8600000143051147,1.9299999475479128,1467200.0,,,,,
2024-12-23,1.919999957084656,2.059999942779541,1.8600000143051147,1.950000047683716,801500.0,,,,,
2024-12-24,1.9800000190734863,2.015000104904175,1.870000004768372,1.909999966621399,402500.0,,,,,
2024-12-26,2.2699999809265137,2.359999895095825,1.9600000381469729,1.9600000381469729,851300.0,,,,,
2024-12-27,2.0999999046325684,2.2929999828338623,2.0409998893737797,2.2699999809265137,508500.0,,,,,
2024-12-30,1.850000023841858,2.059999942779541,1.850000023841858,2.059999942779541,370800.0,,,,,
2024-12-31,1.7999999523162842,1.8799999952316284,1.7300000190734863,1.8799999952316284,412200.0,,,,,
2025-01-02,2.069999933242798,2.25,1.7999999523162842,1.7999999523162842,630700.0,,,,,
2025-01-03,2.25,2.345000028610229,2.0209999084472656,2.0899999141693115,365400.0,,,,,
2025-01-06,2.299999952316284,2.3550000190734863,2.180000066757202,2.240000009536743,308000.0,,,,,
2025-01-07,2.0899999141693115,2.359999895095825,2.062999963760376,2.289999961853028,164800.0,,,,,
2025-01-08,1.870000004768372,2.0799999237060547,1.870000004768372,2.0799999237060547,129500.0,,,,,
2025-01-10,2.0,2.2669999599456787,1.9700000286102293,2.0,1706400.0,,,,,
2025-01-13,1.919999957084656,2.005000114440918,1.8739999532699585,2.0,341900.0,,,,,
2025-01-14,1.870000004768372,1.9900000095367432,1.7899999618530271,1.9900000095367432,3348300.0,,,,,
2025-01-15,2.0,2.0350000858306885,1.8799999952316284,1.9900000095367432,500000.0,,,,,
2025-01-16,2.009999990463257,2.069999933242798,1.9900000095367432,2.0,162000.0,,,,,
2025-01-17,1.950000047683716,2.049999952316284,1.909999966621399,2.0199999809265137,141900.0,,,,,
2025-01-21,1.8799999952316284,1.9900000095367432,1.8600000143051147,1.9800000190734863,184800.0,,,,,
2025-01-22,1.870000004768372,1.899999976158142,1.7799999713897705,1.899999976158142,260600.0,,,,,
2025-01-23,1.8200000524520876,1.899999976158142,1.7999999523162842,1.899999976158142,160600.0,,,,,
2025-01-24,1.809999942779541,1.899999976158142,1.75,1.899999976158142,546500.0,,,,,
2025-01-27,1.9299999475479128,1.950000047683716,1.7610000371932983,1.7999999523162842,469100.0,,,,,
2025-01-28,1.909999966621399,1.950000047683716,1.7899999618530271,1.899999976158142,502700.0,,,,,
2025-01-29,1.9299999475479128,1.940000057220459,1.830000042915344,1.899999976158142,169000.0,,,,,
2025-01-30,1.9299999475479128,1.9800000190734863,1.909999966621399,1.950000047683716,92000.0,,,,,
2025-01-31,1.899999976158142,1.9900000095367432,1.8849999904632568,1.940000057220459,122300.0,,,,,
2025-02-03,1.9900000095367432,2.049999952316284,1.840000033378601,1.850000023841858,169800.0,,,,,
2025-02-04,1.870000004768372,2.0,1.8600000143051147,1.9800000190734863,242800.0,,,,,
2025-02-05,1.899999976158142,1.9450000524520876,1.8450000286102293,1.8899999856948853,147400.0,,,,,
2025-02-06,1.75,1.9600000381469729,1.75,1.899999976158142,226500.0,,,,,
2025-02-07,1.6799999475479126,1.830000042915344,1.6449999809265137,1.75,418100.0,,,,,
2025-02-10,1.5800000429153442,1.7699999809265137,1.5499999523162842,1.75,396100.0,,,,,
2025-02-11,1.5499999523162842,1.6200000047683716,1.5299999713897705,1.600000023841858,338800.0,,,,,
2025-02-12,1.5099999904632568,1.600000023841858,1.5,1.5099999904632568,487000.0,,,,,
2025-02-13,1.590000033378601,1.649999976158142,1.5099999904632568,1.5099999904632568,748800.0,,,,,
2025-02-14,1.5199999809265137,1.6100000143051147,1.5099999904632568,1.590000033378601,408100.0,,,,,
2025-02-18,1.5299999713897705,1.590000033378601,1.5099999904632568,1.5099999904632568,297200.0,,,,,
2025-02-19,1.4199999570846558,1.5399999618530271,1.4149999618530271,1.5,234100.0,,,,,
2025-02-20,1.440000057220459,1.5,1.4049999713897705,1.4199999570846558,154500.0,,,,,
2025-02-21,1.4700000286102295,1.5299999713897705,1.434999942779541,1.4800000190734863,461300.0,,,,,
2025-02-24,1.4199999570846558,1.590000033378601,1.4149999618530271,1.5499999523162842,342100.0,,,,,
2025-02-25,1.3899999856948853,1.4550000429153442,1.3700000047683716,1.4299999475479126,191800.0,,,,,
2025-02-26,1.4800000190734863,1.527999997138977,1.2999999523162842,1.3899999856948853,2043400.0,,,,,
2025-02-27,1.3899999856948853,1.5099999904632568,1.3849999904632568,1.4700000286102295,145600.0,,,,,
2025-02-28,1.4500000476837158,1.4600000381469729,1.3600000143051147,1.3600000143051147,259800.0,,,,,
2025-03-03,1.350000023841858,1.4900000095367432,1.2999999523162842,1.4500000476837158,269200.0,,,,,
2025-03-04,1.3799999952316284,1.409999966621399,1.309999942779541,1.350000023841858,313600.0,,,,,
2025-03-05,1.409999966621399,1.4299999475479126,1.3200000524520874,1.4299999475479126,180900.0,,,,,
2025-03-06,1.4700000286102295,1.4700000286102295,1.371999979019165,1.409999966621399,114100.0,,,,,
2025-03-07,1.4700000286102295,1.5140000581741333,1.3919999599456787,1.3919999599456787,132600.0,,,,,
2025-03-10,1.409999966621399,1.4600000381469729,1.309999942779541,1.440000057220459,192700.0,,,,,
2025-03-11,1.2999999523162842,1.409999966621399,1.274999976158142,1.409999966621399,470800.0,,,,,
2025-03-12,1.25,1.3200000524520874,1.2000000476837158,1.2999999523162842,215600.0,,,,,
2025-03-13,1.3300000429153442,1.409999966621399,1.25,1.25,360900.0,,,,,
2025-03-14,1.350000023841858,1.375,1.309999942779541,1.340000033378601,120400.0,,,,,
2025-03-17,1.399999976158142,1.399999976158142,1.2699999809265137,1.350000023841858,134300.0,,,,,
2025-03-18,1.3200000524520874,1.3700000047683716,1.2899999618530271,1.3700000047683716,93900.0,,,,,
2025-03-19,1.350000023841858,1.3650000095367432,1.222000002861023,1.2899999618530271,97900.0,,,,,
2025-03-20,1.2799999713897705,1.3350000381469729,1.25,1.309999942779541,149000.0,,,,,
2025-03-21,1.2999999523162842,1.309999942779541,1.2200000286102295,1.25,213400.0,,,,,
2025-03-24,1.3200000524520874,1.3300000429153442,1.2649999856948853,1.2999999523162842,97400.0,,,,,
2025-03-25,1.2999999523162842,1.3589999675750732,1.2300000190734863,1.3300000429153442,104700.0,,,,,
2025-03-26,1.2999999523162842,1.350000023841858,1.2400000095367432,1.340000033378601,229000.0,,,,,
2025-03-27,1.2699999809265137,1.315000057220459,1.25,1.2999999523162842,70300.0,,,,,
2025-03-28,1.2799999713897705,1.3300000429153442,1.25,1.2799999713897705,115300.0,,,,,
2025-03-31,1.2200000286102295,1.2899999618530271,1.2200000286102295,1.25,83100.0,,,,,
2025-04-01,1.2000000476837158,1.309999942779541,1.2000000476837158,1.2200000286102295,273400.0,,,,,
2025-04-02,1.2100000381469729,1.25,1.1799999475479126,1.2000000476837158,118100.0,,,,,
2025-04-03,1.149999976158142,1.2200000286102295,1.1100000143051147,1.159999966621399,178600.0,,,,,
2025-04-04,1.1699999570846558,1.2000000476837158,1.090000033378601,1.1200000047683716,565400.0,,,,,
2025-04-07,1.2599999904632568,1.2599999904632568,1.0499999523162842,1.1299999952316284,256400.0,,,,,
2025-04-08,1.1299999952316284,1.2799999713897705,1.0950000286102295,1.2799999713897705,117300.0,,,,,
2025-04-09,1.2050000429153442,1.2300000190734863,1.0700000524520874,1.1100000143051147,317600.0,,,,,
2025-04-10,1.159999966621399,1.190000057220459,1.0950000286102295,1.1799999475479126,157300.0,,,,,
2025-04-11,1.2799999713897705,1.2899999618530271,1.0920000076293943,1.1699999570846558,149300.0,,,,,
2025-04-14,1.309999942779541,1.3200000524520874,1.2100000381469729,1.2999999523162842,110900.0,,,,,
2025-04-15,1.3600000143051147,1.3899999856948853,1.2799999713897705,1.309999942779541,77700.0,,,,,
2025-04-16,1.2599999904632568,1.3700000047683716,1.215000033378601,1.3600000143051147,99300.0,,,,,
2025-04-17,1.2599999904632568,1.340000033378601,1.2400000095367432,1.2400000095367432,80100.0,,,,,
2025-04-21,1.2300000190734863,1.3200000524520874,1.225000023841858,1.25,61300.0,,,,,
2025-04-22,1.2799999713897705,1.3200000524520874,1.2200000286102295,1.25,77500.0,,,,,
2025-04-23,1.340000033378601,1.3880000114440918,1.2899999618530271,1.350000023841858,107700.0,,,,,
2025-04-24,1.2999999523162842,1.3899999856948853,1.25,1.350000023841858,110100.0,,,,,
2025-04-25,1.2699999809265137,1.3700000047683716,1.2300000190734863,1.2999999523162842,241600.0,,,,,
2025-04-28,1.2300000190734863,1.309999942779541,1.2000000476837158,1.2599999904632568,58000.0,,,,,
2025-04-29,1.2599999904632568,1.2799999713897705,1.2100000381469729,1.2350000143051147,57400.0,,,,,
2025-04-30,1.340000033378601,1.3700000047683716,1.2300000190734863,1.2300000190734863,184900.0,,,,,
2025-05-01,1.2599999904632568,1.3200000524520874,1.2489999532699585,1.3200000524520874,77800.0,,,,,
2025-05-02,1.2699999809265137,1.3300000429153442,1.25,1.2899999618530271,91300.0,,,,,
2025-05-05,1.25,1.3250000476837158,1.25,1.2699999809265137,124900.0,,,,,
2025-05-06,1.2000000476837158,1.2699999809265137,1.1950000524520874,1.25,109600.0,,,,,
2025-05-07,1.2100000381469729,1.2100000381469729,1.1699999570846558,1.190000057220459,588700.0,,,,,
2025-05-08,1.190000057220459,1.25,1.1699999570846558,1.2000000476837158,72300.0,,,,,
2025-05-09,1.190000057220459,1.2400000095367432,1.1549999713897705,1.190000057220459,100600.0,,,,,
2025-05-12,1.2400000095367432,1.340000033378601,1.2400000095367432,1.25,122800.0,,,,,
2025-05-13,1.2699999809265137,1.3229999542236328,1.2200000286102295,1.2699999809265137,71900.0,,,,,
2025-05-14,1.1699999570846558,1.2599999904632568,1.1699999570846558,1.2599999904632568,132400.0,,,,,
2025-05-15,1.2000000476837158,1.225000023841858,1.1299999952316284,1.1699999570846558,107000.0,,,,,
2025-05-16,1.2899999618530271,1.3250000476837158,1.2000000476837158,1.2000000476837158,185100.0,,,,,
2025-05-19,1.2699999809265137,1.309999942779541,1.2599999904632568,1.2699999809265137,88200.0,,,,,
2025-05-20,1.2400000095367432,1.2799999713897705,1.2100000381469729,1.25,87900.0,,,,,
2025-05-21,1.2100000381469729,1.3200000524520874,1.2000000476837158,1.2599999904632568,126900.0,,,,,
2025-05-22,1.2000000476837158,1.2400000095367432,1.1699999570846558,1.2200000286102295,135100.0,,,,,
2025-05-23,1.1799999475479126,1.2300000190734863,1.1699999570846558,1.2000000476837158,178600.0,,,,,
2025-05-27,1.1699999570846558,1.2400000095367432,1.159999966621399,1.2200000286102295,103200.0,,,,,
2025-05-28,1.25,1.2699999809265137,1.159999966621399,1.159999966621399,256500.0,,,,,
2025-05-29,1.2200000286102295,1.2799999713897705,1.190000057220459,1.2300000190734863,114900.0,,,,,
2025-05-30,1.1799999475479126,1.2300000190734863,1.1699999570846558,1.2000000476837158,109500.0,,,,,
2025-06-02,1.1799999475479126,1.2300000190734863,1.159999966621399,1.1799999475479126,114000.0,,,,,
2025-06-03,1.2899999618530271,1.2999999523162842,1.1799999475479126,1.1799999475479126,179300.0,,,,,
2025-06-04,1.2899999618530271,1.3600000143051147,1.2799999713897705,1.2999999523162842,78500.0,,,,,
2025-06-05,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2999999523162842,71800.0,,,,,
2025-06-06,1.3899999856948853,1.4700000286102295,1.2699999809265137,1.399999976158142,1008200.0,,,,,
2025-06-09,1.340000033378601,1.4500000476837158,1.309999942779541,1.409999966621399,252900.0,,,,,
2025-06-10,1.3700000047683716,1.399999976158142,1.2999999523162842,1.2999999523162842,160600.0,,,,,
2025-06-11,1.2599999904632568,1.3700000047683716,1.2599999904632568,1.3600000143051147,204200.0,,,,,
2025-06-12,1.2799999713897705,1.2999999523162842,1.2109999656677246,1.2599999904632568,135700.0,,,,,
2025-06-13,1.2599999904632568,1.2999999523162842,1.2100000381469729,1.2400000095367432,168400.0,,,,,
2025-06-16,1.2699999809265137,1.309999942779541,1.2100000381469729,1.2899999618530271,162400.0,,,,,
2025-06-17,1.2000000476837158,1.309999942779541,1.2000000476837158,1.25,190200.0,,,,,
2025-06-18,1.2300000190734863,1.2899999618530271,1.159999966621399,1.2300000190734863,283300.0,,,,,
2025-06-20,1.2100000381469729,1.2450000047683716,1.1799999475479126,1.2400000095367432,189500.0,,,,,
2025-06-23,1.2000000476837158,1.25,1.1699999570846558,1.2200000286102295,252000.0,,,,,
2025-06-24,1.2899999618530271,1.3049999475479126,1.2000000476837158,1.2000000476837158,417600.0,,,,,
2025-06-25,1.2999999523162842,1.340000033378601,1.2300000190734863,1.2799999713897705,220900.0,,,,,
2025-06-26,1.2599999904632568,1.340000033378601,1.2300000190734863,1.25,184600.0,,,,,
2025-06-27,1.1799999475479126,1.2899999618530271,1.1799999475479126,1.2599999904632568,3599700.0,,,,,
2025-06-30,1.2400000095367432,1.25,1.2000000476837158,1.2000000476837158,186200.0,,,,,
2025-07-01,1.190000057220459,1.25,1.190000057220459,1.2400000095367432,215400.0,,,,,
2025-07-02,1.2599999904632568,1.2799999713897705,1.190000057220459,1.190000057220459,182200.0,,,,,
2025-07-03,1.2799999713897705,1.3200000524520874,1.2400000095367432,1.2599999904632568,158800.0,,,,,
2025-07-07,1.2599999904632568,1.3450000286102295,1.225000023841858,1.309999942779541,160300.0,,,,,
2025-07-08,1.2599999904632568,1.309999942779541,1.2100000381469729,1.2599999904632568,264200.0,,,,,
2025-07-09,1.350000023841858,1.3700000047683716,1.25,1.25,594300.0,,,,,
2025-07-10,1.350000023841858,1.3899999856948853,1.3200000524520874,1.350000023841858,137400.0,,,,,
2025-07-11,1.3700000047683716,1.3899999856948853,1.3200000524520874,1.340000033378601,246300.0,,,,,
2025-07-14,1.4199999570846558,1.4500000476837158,1.350000023841858,1.350000023841858,165400.0,,,,,
2025-07-15,1.3700000047683716,1.4199999570846558,1.350000023841858,1.3799999952316284,82100.0,,,,,
