Date,Close,High,Low,Open,Volume,"('Close', 'MFIC')","('High', 'MFIC')","('Low', 'MFIC')","('Open', 'MFIC')","('Volume', 'MFIC')"
2024-12-17,12.308348655700684,12.35410477385262,12.235139215747736,12.317500053876143,424200.0,,,,,
2024-12-18,12.088720321655272,12.445616995551092,12.061266999886476,12.290046717652302,403000.0,,,,,
2024-12-19,12.23513889312744,12.335801652227095,12.125324736093637,12.125324736093637,344600.0,,,,,
2024-12-20,12.280896186828612,12.372408429488162,12.189383944169066,12.207686741791145,736400.0,,,,,
2024-12-23,12.262593269348145,12.299197991509091,12.143628576869126,12.299197991509091,322000.0,,,,,
2024-12-24,12.537129402160645,12.537129402160645,12.244291618327248,12.244291618327248,297600.0,,,,,
2024-12-26,12.491372108459473,12.58288434368551,12.436465465504137,12.491372108459473,619500.0,,,,,
2024-12-27,12.399861335754396,12.564582145180658,12.354105215965,12.482222176830224,258800.0,,,,,
2024-12-30,12.409012794494627,12.436466117411374,12.271744434460103,12.35410527593574,507800.0,,,,,
2024-12-31,12.344953536987305,12.445617172781995,12.29919741823748,12.409012452327213,640900.0,,,,,
2025-01-02,12.44561767578125,12.537129044254026,12.372408231912864,12.390710156517256,358100.0,,,,,
2025-01-03,12.47307014465332,12.564581506857628,12.418162629150457,12.445616823264563,307000.0,,,,,
2025-01-06,12.25344181060791,12.537128167579422,12.25344181060791,12.491372050179882,329600.0,,,,,
2025-01-07,12.152777671813965,12.317499338504128,12.134475749251344,12.317499338504128,311800.0,,,,,
2025-01-08,12.0338134765625,12.152779041162924,11.97890682996256,12.152779041162924,405600.0,,,,,
2025-01-10,12.0338134765625,12.079569597212728,11.97890682996256,12.0338134765625,387200.0,,,,,
2025-01-13,12.097871780395508,12.097871780395508,11.933150103507216,12.015510941951362,266100.0,,,,,
2025-01-14,12.25344181060791,12.262592335907538,12.079568739034732,12.079568739034732,289200.0,,,,,
2025-01-15,12.271743774414062,12.363256009515018,12.244290452973916,12.326651290019706,203400.0,,,,,
2025-01-16,12.290046691894531,12.381558055173851,12.25344197203773,12.26259249745791,353000.0,,,,,
2025-01-17,12.344953536987305,12.39070965573713,12.262592697782695,12.290046892667815,273000.0,,,,,
2025-01-21,12.582884788513184,12.582884788513184,12.363256463476864,12.409012582707444,404000.0,,,,,
2025-01-22,12.518826484680176,12.582884526634562,12.500523688278712,12.582884526634562,366100.0,,,,,
2025-01-23,12.537129402160645,12.592036922992124,12.50052467918147,12.518827477033776,307100.0,,,,,
2025-01-24,12.62864112854004,12.674397248570608,12.454768046968956,12.49137276844833,458200.0,,,,,
2025-01-27,12.601187705993652,12.7201523953171,12.592036307514803,12.628641028704802,264900.0,,,,,
2025-01-28,12.720151901245115,12.775059417260112,12.610337741940487,12.610337741940487,253000.0,,,,,
2025-01-29,12.592036247253418,12.765908453892465,12.500524008353674,12.729303732877645,205700.0,,,,,
2025-01-30,12.78421115875244,12.802513082765437,12.619489479008587,12.756756963644875,226800.0,,,,,
2025-01-31,12.811664581298828,12.89402542181467,12.76590846182054,12.784211258702012,378400.0,,,,,
2025-02-03,12.811664581298828,12.857420700777118,12.55543153403596,12.720152342342251,566400.0,,,,,
2025-02-04,12.78421115875244,12.811664481134622,12.656094199759956,12.811664481134622,350500.0,,,,,
2025-02-05,12.811664581298828,12.839117903895646,12.665245697148618,12.820815979739564,330500.0,,,,,
2025-02-06,12.866571426391602,12.903176145514998,12.82081530930602,12.884873349590627,290000.0,,,,,
2025-02-07,12.866571426391602,12.894024747552812,12.802512513381648,12.866571426391602,203700.0,,,,,
2025-02-10,12.921479225158691,12.930630623939908,12.820816456741584,12.875723103978034,339100.0,,,,,
2025-02-11,13.012991905212402,13.012991905212402,12.866573010689832,12.866573010689832,324700.0,,,,,
2025-02-12,13.113654136657717,13.1411074600681,12.930630526046125,12.930630526046125,278600.0,,,,,
2025-02-13,13.223467826843262,13.23261922522565,13.104502266048362,13.168561181999696,239500.0,,,,,
2025-02-14,13.260071754455566,13.296676473070114,13.21431563800605,13.22346703584102,231300.0,,,,,
2025-02-18,13.388189315795898,13.388189315795898,13.241770434668387,13.260072358446642,318700.0,,,,,
2025-02-19,13.46139907836914,13.488852401055915,13.333282117955203,13.342433516425928,222500.0,,,,,
2025-02-20,13.443096160888672,13.461398957666002,13.342433396789508,13.452247559277335,256400.0,,,,,
2025-02-21,13.360735893249512,13.470550053268983,13.33328169870062,13.44309585872009,313300.0,,,,,
2025-02-24,13.278375625610352,13.35158506876906,13.15025866371991,13.34243367019287,244400.0,,,,,
2025-02-25,13.040443420410156,13.342432566643732,12.930629264754794,13.196013692436583,606300.0,,,,,
2025-02-26,12.582884788513184,12.894025352010662,12.381558387533865,12.875722555228275,1450600.0,,,,,
2025-02-27,12.546279907226562,12.61033794969494,12.363256305370214,12.555431305500724,537100.0,,,,,
2025-02-28,12.610339164733888,12.656095287788036,12.500524993039196,12.546281116093349,636100.0,,,,,
2025-03-03,12.509675979614258,12.74760711346829,12.418163736524113,12.665246269232243,439300.0,,,,,
2025-03-04,12.326651573181152,12.445617132455068,12.2534421325088,12.418162937658906,646600.0,,,,,
2025-03-05,12.198534965515137,12.335802452531505,12.070418004301237,12.317500528201172,749100.0,,,,,
2025-03-06,12.052116394042969,12.171081959829186,12.024663070469355,12.171081959829186,630400.0,,,,,
2025-03-07,12.225988388061523,12.271744508348531,12.061267576843864,12.061267576843864,591700.0,,,,,
2025-03-10,11.969755172729492,12.235139619497753,11.905697128838137,12.16193017712895,1318400.0,,,,,
2025-03-11,11.705854415893556,12.2996297441013,11.63987967903882,12.252504546845756,1307900.0,,,,,
2025-03-12,12.045154571533203,12.318479645026482,11.8095294771825,12.064005010523692,2165800.0,,,,,
2025-03-13,11.93205451965332,12.19595437112003,11.92262930024848,12.064004894805873,868700.0,,,,,
2025-03-14,12.214805603027344,12.243080364239322,11.969755275620992,11.969755275620992,635400.0,,,,,
2025-03-17,12.14883041381836,12.30905555285811,12.139405194148155,12.243079914005117,410700.0,,,,,
2025-03-18,12.22422981262207,12.22422981262207,12.111129878284244,12.120554198683612,353700.0,,,,,
2025-03-19,12.15825366973877,12.23365362281945,12.082853716658091,12.20537886512378,262300.0,,,,,
2025-03-20,12.233654975891112,12.243080195778235,12.092280272938044,12.158255014471017,276800.0,,,,,
2025-03-21,12.233654975891112,12.318480157198332,12.186530674132383,12.205380215068187,760700.0,,,,,
2025-03-24,12.290205001831056,12.327904981330844,12.205379823246922,12.318479761746294,274500.0,,,,,
2025-03-25,12.318479537963867,12.365604736192113,12.25250479974736,12.318479537963867,443000.0,,,,,
2025-03-26,12.375030517578123,12.459855698473357,12.309055776365586,12.356180077895436,461300.0,,,,,
2025-03-27,12.478704452514648,12.516404430664544,12.290204561765169,12.412729715461923,725900.0,,,,,
2025-03-28,12.290205001831056,12.535255317998898,12.167679843747132,12.469279679745457,469600.0,,,,,
2025-03-31,12.120553970336914,12.309054756187056,11.96975406072749,12.309054756187056,414400.0,,,,,
2025-04-01,12.111130714416504,12.205380216785665,12.07343073370115,12.07343073370115,292800.0,,,,,
2025-04-02,12.007454872131348,12.07343051129671,11.950905351519236,12.026305311561,316500.0,,,,,
2025-04-03,11.77182960510254,11.903779982720822,11.715280085293568,11.875505222816336,359500.0,,,,,
2025-04-04,10.838754653930664,11.611604698147858,10.782204234160378,11.611604698147858,1490800.0,,,,,
2025-04-07,10.254404067993164,10.71622903062351,9.915104260541186,10.216704089387388,1751700.0,,,,,
2025-04-08,9.867980003356934,10.791630016675546,9.811429580637734,10.603130105675673,958000.0,,,,,
2025-04-09,11.027254104614258,11.130929720151345,9.594654015406755,9.717179170871606,1228100.0,,,,,
2025-04-10,10.38635540008545,10.88588038737445,10.263830233611078,10.88588038737445,538500.0,,,,,
2025-04-11,10.424055099487305,10.46175508054642,10.084754371116826,10.320379477445902,645300.0,,,,,
2025-04-14,10.518303871154783,10.687954223540633,10.348653518768938,10.55600384959182,757400.0,,,,,
2025-04-15,10.810479164123535,10.87645390037245,10.518303662892793,10.518303662892793,528500.0,,,,,
2025-04-16,10.68795394897461,10.829328639772076,10.65025397150606,10.735079145519888,479000.0,,,,,
2025-04-17,11.0838041305542,11.112078888866275,10.716228677143745,10.744503435455822,414200.0,,,,,
2025-04-21,10.819904327392578,11.055529431025745,10.716229605375824,10.980129469770208,387000.0,,,,,
2025-04-22,10.96127986907959,10.998979849501698,10.763354747153912,10.885879908235372,226100.0,,,,,
2025-04-23,11.159204483032228,11.27230441915018,11.074379306234162,11.12150450432624,272800.0,,,,,
2025-04-24,11.262879371643066,11.310004570454309,11.178054193550514,11.178054193550514,244100.0,,,,,
2025-04-25,11.34770393371582,11.375978691932282,11.196904024776876,11.28172919826462,278600.0,,,,,
2025-04-28,11.423104286193848,11.507929462637108,11.34770432909726,11.34770432909726,267600.0,,,,,
2025-04-29,11.35713005065918,11.404255250638032,11.196904910034132,11.404255250638032,245600.0,,,,,
2025-04-30,11.178054809570312,11.26287999233756,11.036680104183873,11.21575479092926,265000.0,,,,,
2025-05-01,11.064953804016112,11.262878911872956,11.055528584870938,11.168629416936309,326200.0,,,,,
2025-05-02,11.35713005065918,11.394830030874576,11.12150494960334,11.17805447050722,284200.0,,,,,
2025-05-05,11.225178718566896,11.319429110531969,11.215753499602716,11.27230391454943,219000.0,,,,,
2025-05-06,11.24402904510498,11.328854217265546,11.140353435202805,11.159203872944415,224300.0,,,,,
2025-05-07,11.29115390777588,11.39482952287502,11.234604389393064,11.31000434646241,261600.0,,,,,
2025-05-08,11.45137882232666,11.507929238466714,11.319429349397154,11.328854568560224,251600.0,,,,,
2025-05-09,11.45137882232666,11.536203997117555,11.42310406367582,11.470229260652802,239800.0,,,,,
2025-05-12,11.83780574798584,12.007455213483452,11.677580603632547,11.687004924776868,815800.0,,,,,
2025-05-13,12.045154571533203,12.271355345227065,11.498504424546644,11.573904382831795,587000.0,,,,,
2025-05-14,11.894354820251465,12.054579958543568,11.809529641292304,11.960329559958184,432600.0,,,,,
2025-05-15,12.073431015014648,12.073431015014648,11.837805905343966,11.875505886937736,209400.0,,,,,
2025-05-16,12.120553970336914,12.148829627517452,12.007454038129849,12.016879257190029,276700.0,,,,,
2025-05-19,12.129980087280272,12.158254847715398,12.026305366459194,12.06400534665217,289400.0,,,,,
2025-05-20,12.129980087280272,12.148830526795976,12.06400534665217,12.092280107087296,235300.0,,,,,
2025-05-21,11.809529304504396,12.082854374001135,11.800104983985356,11.998029197461044,348900.0,,,,,
2025-05-22,11.91320514678955,11.998029426107747,11.78125476978612,11.866079947942726,214600.0,,,,,
2025-05-23,11.998029708862305,12.054580128578888,11.809529807871078,11.856655007828492,263400.0,,,,,
2025-05-27,12.214805603027344,12.233655144222512,11.99803003683297,12.06400567811219,412200.0,,,,,
2025-05-28,12.261929512023926,12.299629489279624,12.177104338489016,12.214804315744717,304000.0,,,,,
2025-05-29,12.32790470123291,12.41272987788976,12.186530006030424,12.261929963316868,737000.0,,,,,
2025-05-30,12.375030517578123,12.403305278263725,12.205380155787669,12.29963055652424,361000.0,,,,,
2025-06-02,12.177104949951172,12.36560484569501,12.16767973045438,12.356179626198218,365500.0,,,,,
2025-06-03,12.261929512023926,12.318479028488294,12.10170438397762,12.167679119465502,318300.0,,,,,
2025-06-04,12.24307918548584,12.318479140683973,12.15825401117835,12.290204382194265,311200.0,,,,,
2025-06-05,12.177104949951172,12.271355347242292,12.139404970802405,12.224230148596732,312300.0,,,,,
2025-06-06,12.32790470123291,12.346755139973718,12.214804765303242,12.280779503219284,381600.0,,,,,
2025-06-09,12.337329864501951,12.488129778389114,12.299629886030164,12.393879382790445,691200.0,,,,,
2025-06-10,12.317915916442873,12.35674303882735,12.084953182136005,12.298502818106442,641500.0,,,,,
2025-06-11,12.288795471191406,12.434397870448992,12.191728130731274,12.395570749122625,483900.0,,,,,
2025-06-12,12.143194198608398,12.29850268648415,12.133487186688262,12.21114143062614,405700.0,,,,,
2025-06-13,11.851990699768066,12.036419303586849,11.832576675307331,12.017006204837752,585800.0,,,,,
2025-06-16,11.832576751708984,12.084953517058263,11.793749628248452,11.949059047802224,479400.0,,,,,
2025-06-17,11.881110191345217,11.919937312530855,11.706388608865623,11.764628827788291,348000.0,,,,,
2025-06-18,11.91993808746338,11.978179235883976,11.813163728689206,11.84228384004368,306400.0,,,,,
2025-06-20,11.949058532714844,12.036418862451471,11.881110375304218,11.949058532714844,394700.0,,,,,
2025-06-23,11.900524139404297,12.017005502223313,11.75492174159684,11.88111011607867,460700.0,,,,,
2025-06-24,11.987885475158691,12.104366838776532,11.9102312327468,11.9102312327468,321000.0,,,,,
2025-06-25,12.04612636566162,12.114073600132064,12.007299242291133,12.026713266832196,348900.0,,,,,
2025-06-26,12.084953308105469,12.288795934176669,12.065540209566684,12.075246295980262,1457800.0,,,,,
2025-06-27,12.133487701416016,12.24996907226421,12.075246553136092,12.133487701416016,375200.0,,,,,
2025-06-30,12.24996852874756,12.29850266254215,12.084953029272912,12.152901186869984,326500.0,,,,,
2025-07-01,12.094659805297852,12.240261278130424,12.075245781873996,12.18202105928203,327100.0,,,,,
2025-07-02,12.298502922058104,12.308209934164177,12.094660296388737,12.094660296388737,297200.0,,,,,
2025-07-03,12.337329864501951,12.424691120756853,12.249968608247055,12.249968608247055,174800.0,,,,,
2025-07-07,12.317915916442873,12.4246911972839,12.259675695721963,12.33732994049092,425100.0,,,,,
2025-07-08,12.414983749389648,12.51205201479874,12.288795374642463,12.317915483980556,390500.0,,,,,
2025-07-09,12.3858642578125,12.463518503728244,12.29850299972938,12.434398392937748,331800.0,,,,,
2025-07-10,12.638240814208984,12.677067936534952,12.356743020206206,12.3664500322156,362100.0,,,,,
2025-07-11,12.77413558959961,12.842082823891635,12.570292961011887,12.609120084280423,291700.0,,,,,
2025-07-14,12.803255081176758,12.842082202566765,12.715894752332945,12.754721873722948,272500.0,,,,,
2025-07-15,12.842082977294922,12.958565274203591,12.793549766913234,12.822669878284575,377600.0,,,,,
2025-07-16,12.968271255493164,12.98768528005743,12.75472253955608,12.880910922088889,230600.0,,,,,
2025-07-17,13.05563259124756,13.09445971489237,12.95856524499135,12.987685356297048,340300.0,,,,,
2025-07-18,12.861496925354004,13.113873690965708,12.851789913050869,13.094459666359432,285100.0,,,,,
